BusStationName,Latitude,Longitude
"Palanahalli Gate,YELAHANKA,IN FRONT OF ANJANEYA TEMPLE",13.117174,77.608058
"Bagaluru Cross,BESIDE OPEN AREA",13.121878,77.611456
"Dwaraka Nagara,DWARAKANAGARA,BESIDE LAKSHMI WINES",13.121356,77.618098
"Kattigenahalli,KOTTIGENAHALLI,BESIDE RAGHAVENDRA DARSHINI",13.121909,77.625751
"Reva College,KOTTIGENAHALLI,BESIDE OPEN AREA",13.122274,77.630289
"Delhi Public School,BALAJI NAGARA,BESIDE PITTY SHOP",13.123598,77.639469
"Shrinivasapura Cross,SRINIVASAPURA,BESIDE OPEN AREA",13.126126,77.645157
"Sathanur Colony,SATHANURU,BESIDE TEMPLE",13.127949,77.646505
"Sathanuru,SATHANURU,BESIDE TEMPLE",13.131957,77.647465
"Bagaluru,BAGALURU,BESIDE ASHWATHA KATTE",13.134266,77.668971
"Yelahanka,YELAHANKA,OPPOSITE OF H.D.F.C.BANK",13.099679,77.597595
MVJ Medical Hospital,13.078659,77.811449
Hosakote Bus Stand,13.077244,77.799636
Channabyregowda Circle,13.07167,77.78661
Hosakote High School,13.06995,77.783484
Hosakote Kodi,13.056214,77.76772
Boodigere Cross,13.045075,77.749215
"Avalahalli ,AVALAHALLI,IN FRONT OF GEETHA HOSPITAL",13.03588,77.735264
"Hirandhalli,HIRANDAHALLI,OPPOSITE OF SOCIETY",13.045763,77.722533
"Bidrahalli,BIDRAHALLI,IN FRONT OF MILK DAIRY",13.060179,77.716134
"Gundur,GUNDURU,IN FRONT OF KRISHNA ANJANEYA TEMPLE",13.086694,77.714945
"Marasandra Circle,MARASANDRA,IN FRONT OF ANJANEYA TEMPLE",13.099646,77.715188
"Chokkanahalli,CHOKKANAHALLI,OPPOSITE OF RAMA TEMPLE",13.113217,77.687993
"Marenahalli,MARENAHALLI,IN FRONT OF GOVERNMENT SCHOOL",13.119716,77.678632
"Beguru,BEGURU,BESIDE POULTRY FARM",13.183638,77.681132
"Chikkanahalli,IN FRONT OF BYRAVESHWARA TEMPLE",13.183958,77.689
Mylanahalli,13.184036,77.696002
"Bande Kodigehalli,BANDE KODIGEHALLI,BESIDE OPEN AREA",13.172374,77.690905
"Byala Halli,BESIDE OPEN AREA",13.17006,77.690099
"Basavana Gudi,BESIDE BASAVANNA TEMPLE",13.161077,77.684721
"Hoovinayakanahalli Gate,BESIDE OPEN AREA",13.155887,77.681108
"Colony Bagaluru,BAGALURU,BESIDE OPEN AREA",13.141829,77.671433
"Shampura,SHAMPURA,OPPOSITE OF AMBEDKAR COLLEGE",13.026567,77.61466
"Ambedkar Medical College Shampura,TANY ROAD,IN FRONT OF AMBEDKAR MEDICAL COLLEGE",13.023287,77.612542
Kadugondanahalli,13.020605,77.619055
"Venkateshapura,VENKATESHPURAM,IN FRONT OF BHARATH SWEETS",13.015969,77.61782
P&T Kadugondanahalli Police Station,13.013368,77.616751
Muslim Colony,13.010789,77.615385
Periyar Nagara Circle,13.008752,77.613601
"HBR Layout Ist Stage,H.B.R.LAYOUT 1ST STAGE,BESIDE SAM KIDS",13.021238,77.624604
"Venkateshwara Nagara,VENKATESHWARA NAGARA,IN FRONT OF COMMON TREADS GARMENTS",13.074843,77.619024
Ittige Factory,13.102576,77.628832
"Bellahalli Cross,BELLAHALLI,BESIDE OPEN AREA",13.101349,77.635093
"KNS College,K.N.S.,IN FRONT OF K.N.S.INSTITUTE OF TECHNOLOGY",13.08885,77.635534
Chokkanahalli,13.084785,77.634871
Noor Nagara,13.07994,77.63411
Koli Farm Hegade Nagara Road,13.076224,77.63378
"Bande Kodigehalli,BANDE KODIGEHALLI,BESIDE MILK DAIRY",13.172389,77.690829
"DASARAHALLI,DASARAHALLI,BESIDE ANNAPORNA TEMPLE",13.056387,77.611612
"Mariyappana Palya,DASARAHALLI,OPPOSITE OF JYOTHI BAKERY",13.049052,77.611973
"Veeranna Palya,VEERANNAPALYA,OPPOSITE OF RING ROAD BRIDGE",13.042386,77.613615
"Manyatha Tech Park,NAGAVARA,IN FRONT OF IBM MANYATA EMBASSY BUSINESS PARK",13.041219,77.620774
"Nagavara,NAGAVARA,IN FRONT OF ANAGHA BAKERY",13.038143,77.62349
"Glass Factory,UMAR NAGARA,IN FRONT OF AL-PLAZA FUNCTION HALL",13.034843,77.622963
Govindapura Cross,13.032311,77.621958
"Arabic college,ARABIC COLLEGE,IN FRONT OF ARABIC COLLEGE",13.030394,77.621127
"Railway Gate Kodugonahalli Police Station,K.G.HALLI,IN FRONT OF KOHINOOR JEWELLERS",13.0252,77.619764
"Kadugondanahalli,K.G.HALLI,OPPOSITE OF POOJA TEXTILES",13.020535,77.619042
Venkateshapura,13.015969,77.617837
"Agrahara Layout,AGRAHARA,IN FRONT OF GOVERNMENT SCHOOL",13.098394,77.627298
"Agrahara Yalahanka,AGRAHARA,IN FRONT OF VENUGOPALA SWAMI TEMPLE",13.091056,77.619465
"Govinda Pura,GOVINDAPURA,OPPOSITE OF SALEEM REAL ESTATE",13.03405,77.615194
"Mailanahalli Bagalur,MYLANAHALLI,BESIDE GOVT SCHOOL",13.185637,77.697134
"Horamavu Agara,HORAMAVU AGARA,BESIDE TEMPLE",13.036619,77.654864
"Marenahalli Bande,MARENAHALLI,IN FRONT OF MILK DAIRY",13.119843,77.680066
"Doddaballapura,DODDABALLAPURA,BESIDE SHANTHOSH LODGE",13.293239,77.542356
"Bashatta Halli,IN FRONT OF GOVT.SCHOOL",13.26188,77.552625
"Aradeshanahalli Cross,BESIDE GREEN HOUSE DHABA",13.216614,77.552715
"Basavanapura ,OPPOSITE OF GOVT. MILK DAIRY",13.225652,77.576778
"Thindlu Cross,THINDLU,BESIDE OPEN AREA",13.228551,77.599826
"Hegganahalli,HEGGANAHALLI,IN FRONT OF GOVT. SCHOOL",13.218306,77.61012
"Nirvana Layout,SADAHALLI,IN FRONT OF GOVT. MIDDLE SCHOOL",13.212096,77.646584
"Kempathimmanahalli,OPPOSITE OF MUTARAYA SWAMI TEMPLE",13.223429,77.654637
"Kannamangala Palya,KANNAMANGALA PALYA,OPPOSITE OF ANJANEYA TEMPLE",13.221689,77.670039
"Buvana Halli Gate,DEVANAHALLI,OPPOSITE OF RED EARTH REAL ESTATE",13.221491,77.682279
"Devanahalli,DEVANAHALLI,IN FRONT OF ARCH",13.248735,77.715522
"Kempalingana pura,OPEN AREA",13.230633,77.664506
"T Hosalli,KANNAMANGALA PALYA,OPEN AREA",13.229415,77.67047
"Devanahalli,DEVANAHALLI,IN FRONT OF VIJAYASHREE HOTEL",13.248373,77.715634
"Jn of NH-7,DEVANAHALLI,OPPOSITE OF TALUKU OFFICE",13.243316,77.707978
"Chikka Sanne,DEVANAHALLI,IN FRONT OF ANJANEYA TEMPLE",13.230243,77.691165
"Daba Gate,DEVANAHALLI,IN FRONT OF SHIRADI SAI BABA BAKERY",13.22626,77.68727
Palya Gate,13.221148,77.682367
"Bachahalli Gate,DEVANAHALLI,BESIDE OPEN AREA",13.212081,77.673377
"Kannamangala Gate Yalahanka Road,DEVANAHALLI,BESIDE OPEN AREA",13.206649,77.668259
Trumpet,13.19897,77.65802
"Sadahalli Gate,OPPOSITE OF STATE BANK OF MYSORE",13.19045,77.64608
"Tharabahalli Gate,OPPOSITE OF I.T.C.FACTORY",13.188256,77.644446
ITC Factory,13.18638,77.64304
"Doddajala,OPPOSITE OF J.A.B.COMPLEX",13.18328,77.64076
Bommawara,13.25355,77.67251
Akkipete,13.251075,77.699885
Avathi,13.298781,77.725645
Sai Baba Temple,13.267516,77.719785
"Devanahalli Govt Hospital,DEVANAHALLI,IN FRONT OF GOVERNMENT GENERAL HOSPITAL",13.257711,77.727012
Koyira Devana Halli Road,13.298071,77.629368
Chapparakallu,13.2793,77.62531
"Vishwanathapura,IN FRONT OF POLICE STATION",13.27194,77.649303
Kodimanchanahalli Gate Devanahalli Road,13.25782,77.69904
"New Devanahalli,DEVANAHALLI,IN FRONT OF SHANTHI SAGAR",13.245558,77.712729
"Rayasandra Gate,AYYAPPA NAGARA,IN FRONT OF AYYAPPA TEMPLE",13.234083,77.726772
"Southe Gowdana Halli,SOWTHE GOWDANAHALLI,OPPOSITE OF ANJANEYA TEMPLE",13.230745,77.730799
"Budihala,BUDIHAL,IN FRONT OF LAKSHMINARASHIMA SWAMY FLOUR MILL",13.224494,77.738399
"Daba Gate Sulibele Road,BUDIHAL,IN FRONT OF NEW AIRLINES DABA",13.222578,77.741237
"Channenahalli Gate,CHANNAHALLI,OPPOSITE OF MARUTHI TAILOR",13.212791,77.754944
"Hosahalli Gate,CHIKKA HOSAHALLI,BESIDE MAYURA GARDEN DHABA",13.207402,77.762926
"Nalluru Cross,HOSA NALLURU,BESIDE MOOKAMBIKA BRICK WORKS",13.202231,77.771583
"Arishinakunte Sulibele,ARASHINA KUNTE,OPPOSITE OF MILK DAIRY",13.200766,77.773531
"Balepura,BALEPURA,OPPOSITE OF GOVT. PRIMARY SCHOOL",13.197679,77.777164
"Sulibele Hoskote,VALMIKI NAGARA,OPPOSITE OF MAHALAKSHMI BAKERY",13.185127,77.797979
"Attibele,ATTIBELE,IN FRONT OF GOVT. HIGHER PRIMARY SCHOOL",13.169645,77.793899
"Sadappanahalli,SADAPANAHALLI,BESIDE OM SHAKTHI TRADERS",13.162907,77.792786
"Yanagunte,YENGUNTE,IN FRONT OF DOOR NO 35",13.157829,77.790844
"Kammasandra,KAMMASANDRA,BESIDE ANJANEYA TEMPLE",13.149962,77.781122
"Hasigala,HASIGALA,BESIDE MILK FEDERATION BUILDING",13.135309,77.774961
"Thimmasandra,THIMMASANDRA,BESIDE OPEN AREA",13.124289,77.773389
"Lakkondahalli Cross,LAKKONDAHALLI,BESIDE OPEN AREA",13.11719,77.77349
"Sanklipura,SHANKRIPURA,BESIDE PITTY SHOP",13.108117,77.775568
"Alappanahalli,ALAPPANAHALLI,BESIDE OPEN AREA",13.102152,77.777925
Shanimahathma Devasthana,13.09461,77.77863
"Kumbalahalli Gate,UPPARAHALLI,BESIDE OPEN AREA",13.088497,77.780829
"Hosakote Bus Stand,HOSAKOTE,BESIDE PETROL BUNK",13.078821,77.787537
"Vijayapura,VIJAYAPURA,IN FRONT OF POST OFFICE",13.294749,77.802255
"Darmapura,DHARMAPURA,BESIDE V.C.B. BRICKS WORKS",13.264391,77.809102
"Dinnur,DINNURU,BESIDE MILK DAIRY",13.252574,77.801967
"I Basapura,IBASAPURA",13.242253,77.821875
"Kurubarahalli,DODDAKURUBARA HALLI,OPPOSITE OF GOVT. HIGHER PRIMARY SCHOOL",13.225616,77.809328
"Ankana Halli,ANKANAHALLI,IN FRONT OF MILK DAIRY",13.204479,77.798572
Yeliyuru High School,13.257019,77.763734
DADDA THAMANGALA,13.268436,77.762661
"BChannasandra,IN FRONT OF MUNESHWARA TEMPLE",13.010972,77.659198
"SRR Kalyana Mantapa,O.M.B.R.LAYOUT,BESIDE S.R.R. KALYANA MANTAPA",13.007349,77.654331
"OMBR Layout,O.M.B.R.LAYOUT,IN FRONT OF MEDPLUS MEDICALS",13.008071,77.652337
"Ayyappa Bakery,O.M.B.R.LAYOUT,OPPOSITE OF AYYAPPA BAKERY",13.006151,77.647939
"Chikka Banasawadi,CHIKKA BANASAWADI,OPPOSITE OF GOVT SCHOOL",13.006346,77.645256
"Ayyappa Temple,SUBBAIAHAN PALYA,IN FRONT OF MITSUBISHI ELECTRIC",13.005966,77.640698
"Indian Oil,SUBBAIAHAN PALYA,OPPOSITE OF BATA SHOW ROOM",13.005395,77.638648
"Maruthi Seva Nagara,MARUTHI SEVA NAGARA,IN FRONT OF SWATHI SWEETS",13.0025,77.634576
"Jai Bharath Nagara,MARUTHI SEVA NAGARA,BESIDE CANARA BANK",13.001551,77.630768
"ITC,COOKES TOWN,OPPOSITE OF CANARA MANSION APARTMENTS",12.998551,77.622073
"Mosque Road,FRAZER TOWN,BESIDE GOVT URDU HIGHER PRIMARY SCHOOL",13.000241,77.61609
"Coles Road,FRAZER TOWN,IN FRONT OF CANARA BANK",12.99629,77.612308
"Banaswadi,DODDA BANASAWADI,IN FRONT OF BEAUTY CORNER",13.014343,77.651021
"Maruthi School,SUBBAIAHAN PALYA EXTENSION,IN FRONT OF SYNDICATE BANK",13.009706,77.644286
"Subbaianapalya,SUBBAIAHAN PALYA,BESIDE AYYAPPA TEMPLE",13.007544,77.640967
K R Puram,13.007972,77.692089
"Ayyappa Nagara,AYYAPPA NAGARA,IN FRONT OF RAASHI MEDICALS",13.004262,77.709978
"Devasandra KR Puram,KR PURAM,OPPOSITE OF B.V.N.M.SCHOOL",13.00613,77.700159
KR Puram,13.008128,77.695159
"ITI Circle KRPuram,DOORAVANI NAGARA,IN FRONT OF J.B.DAIRY",13.008057,77.683131
"Church RM Nagar,RAMAMURTHI NAGARA,IN FRONT OF SUNIL BANKERS & JEWELLERS",13.011652,77.678862
"Alada Mara Ramamurthy Nagar,RAMAMURTHI NAGARA,IN FRONT OF ASHWINI NURSING HOME",13.011362,77.676858
"Yaranapalya,RAMAMURTHI NAGARA,IN FRONT OF FASHION WORLD",13.011444,77.673442
"Manipal,RAMAMURTHI NAGARA,OPPOSITE OF PETRA PARK",13.011579,77.670499
"Police Station Ramamurthinagar,RAMAMURTHI NAGARA,OPPOSITE OF POLICE STATION",13.011947,77.667834
"Jn of Ring Road Channasandra,DODDA BANASAWADI,OPPOSITE OF TAMARIND HOTEL",13.013279,77.661787
"Baldwin School,DODDA BANASAWADI,IN FRONT OF VEENEERS LAMINATES BUILDING",13.014189,77.658308
Sadaramangala,12.999377,77.736717
"Kodigehalli,IN FRONT OF AVVAJI BAKERY",13.003751,77.727208
"Naduvatti,NADAVATHI,IN FRONT OF GOVT.SCHOOL",13.005712,77.796586
"K Mallasandra,IN FRONT OF SRI RENUKA YALLAMMA TEMPLE",13.008074,77.784224
"Koraluru,KORALURU,IN FRONT OF CONVENTION HALL",12.996119,77.783738
"Jn of Soukya Hospital,IN FRONT OF POLICE STATION",12.987931,77.782014
"Channasandra,IN FRONT OF MUTHOOT FINANCE",12.983335,77.768013
"MVJ College,OPPOSITE OF M.J.V.ENGINEERING COLLEGE",12.982868,77.761414
"K Chansandra,K.CHANNASANDRA,IN FRONT OF ANNAPOORNESHWARI HOTEL",13.040101,77.679589
"Pooja Garden,VAISHNAVI LAYOUT,IN FRONT OF BAKTHA AJANEYA TEMPLE",13.038796,77.677447
"Kalkere,KALKERE,IN FRONT OF B.B.M.P. OFFICE",13.033486,77.674444
"Sun Shine School,KALKERE,OPPOSITE OF SUNSHINE SCHOOL",13.030761,77.668018
"Jayanthi Nagar,JAYANTHI NAGARA,IN FRONT OF GANESHA BAKERY",13.028703,77.663863
"Horamavu,HORAMAVU,IN FRONT OF GOVERNMENT PRIMARY SCHOOL",13.026355,77.660835
"Horamavu Signal,HORAMAVU,IN FRONT OF SUNIL REALTONS",13.019254,77.655822
"Banasawadi,DODDA BANASAWADI,IN FRONT OF MORE RETAIL SHOP",13.012642,77.648019
"Hebbala Bridge,HEBBALA,OPPOSITE OF GAYATHRI LAKE FRONT",13.042734,77.591878
"Kempapura,HEBBALA,IN FRONT OF BHAVANI ENTERPRISES",13.043774,77.600919
"Veeranna Palya,VEERANNAPALYA, NAGAVARA,OPPOSITE OF INDIAN OIL PETROL BUNK",13.042117,77.613924
"Babusab Palya,H.R.B.R.,IN FRONT OF NANDINI MILK PARLOUR",13.022284,77.647432
"Kalyana Nagara,KALYANA NAGARA ROAD,BESIDE INDIANOIL PETROL BUNK",13.025928,77.637084
"Jalavayu Vihara,KALYANA NAGARA,OPPOSITE OF JAL VAYU VIHAR",13.020952,77.636968
"Kammana Halli,KAMMANAHALLI,IN FRONT OF ST CHARLES HIGH SCHOOL",13.017625,77.636456
"Kammana Halli Circle,KAMMANAHALLI,IN FRONT OF BATA SHOW ROOM",13.014808,77.635866
"Kullappa Circle,KAMMANAHALLI,IN FRONT OF GURU NARASIMHA BAKERY",13.01398,77.639405
"Maruthi School,SUBBAIAHAN PALYA KALYANA NAGARA,IN FRONT OF UTTAM SAGAR",13.009571,77.64331
"Chalekere,CHALLAKERE,BESIDE HOTEL MALABAR",13.027455,77.641221
Lingarajapuram KHB Colony,13.011243,77.631792
Jn of Oil Mill Road,13.012664,77.635331
Kammana Halli Circle,13.014395,77.636093
"Horamabu petrol bunk,BANASAWADI,OPPOSITE OF UDUPI SAGAR HOTEL",13.019413,77.654333
Mariyamma Layout,13.025921,77.649954
"Arehalli,OPPOSITE OF ASHWATHA KATTE",12.937377,77.8299
"Arehalli Cross,IN FRONT OF ALADAMARA",12.94225,77.836556
"Matta mallasandra,IN FRONT OF RESIDENTIAL AREA",12.947479,77.833955
"Medi Mallasandra,IN FRONT OF K.K.MOBILE CENTER",12.952857,77.830157
"Obalapura,OPPOSITE OF ALADAMARA",12.956186,77.824189
"Anugondanahalli Cross,IN FRONT OF GOVT. HOSPITAL",12.958934,77.815871
"Dunnasandra Cross,OPPOSITE OF SHRUNGA VIDYALAYA",12.976017,77.820267
"Dunnasandra,OPPOSITE OF GOVT. SCHOOL",12.976772,77.816673
"Bhodana Hosahalli,IN FRONT OF GOVT. MILK DAIRY",12.97878,77.802412
"Samethanahalli,OPPOSITE OF ALADAMARA",12.9798,77.791732
"Thirumalashettyhalli Cross,IN FRONT OF MAYURI BAKERY & SWEETS",12.986042,77.781117
Tin Factory,12.99687,77.66919
"KR Puram Railway Station,KR PURAM,BACK SIDE OF RAILWAY STATION",13.000141,77.675617
"B Narayanapura,DOORAVANI NAGARA,OPPOSITE OF SRI MANJUNATHA STEEL ALLOYS",13.000388,77.683886
"Mahadevapura Cross,HOODI,IN FRONT OF BASAVESHWARA KHANAVALI",12.997511,77.69031
"SINGAYYANPALLYA,HOODI,OPPOSITE OF BIMAL AUTO AGENCY",12.996291,77.693704
"Garudachar Palya,HOODI,IN FRONT OF XYLEM AIR BUS",12.994072,77.701506
"Bhorka Steel,GARUDACHAR PALYA,IN FRONT OF ABB. BHORUKA TECH PARK",12.993067,77.705897
"Hoodi,IN FRONT OF NETRA HOTEL VEG & NON VEG",12.99229,77.716337
"Rajapalya,BESIDE MUTHOOT FINANCE",12.99143,77.721007
White Field TTMC,12.976969,77.725917
"SJR Park ITPL,WHITEFIELD,IN FRONT OF SJR GROUP",12.980951,77.727375
"Hope Form,IN FRONT OF FARM HOUSE",12.983713,77.753427
"MVJ College,OPPOSITE OF ENCHANTED WOODS",12.982889,77.760888
"Channasandra Bus Stand,IN FRONT OF VEERSH MEDICALS",12.983241,77.768395
NAGAGONDANAHALLI,12.975329,77.771394
Immadihalli,12.966664,77.763071
HAGADUR,12.968403,77.756058
"Gandipura,WHITE FIELD,OPPOSITE OF GOVT. SCHOOL GANDHI PURA",12.96962,77.752742
"Hosakote Bus Stand,HOSAKOTE,BESIDE MUNICIPAL OFFICE",13.078663,77.787512
"Attibele,ANEKAL TALUKU,IN FRONT OF SRI RAGHAVA SAGARA HOTEL",12.779688,77.770579
"Jigala cross,ATTIBELE,OPPOSITE OF MAYURA BAKERY & SWEETS",12.78193,77.771817
"Indlubele,ATTIBELE HOBLI,OPPOSITE OF GOVT. JUNIOR PRIMARY SCHOOL",12.791133,77.776304
"Bidaraguppa,BIDARAGUPPE,ATTIBELE HOBLI,OPPOSITE OF GOVT.PRIMARY SCHOOL",12.806164,77.783542
"Medahalli,SARJAPURA HOBLI,OPPOSITE OF MILK PRODUCT CO-OPERATIVE SOCIETY",12.823553,77.78604
"Tyavakanahalli,SARJAPURA HOBLI,NEAR S.V.S. PROVISION STORE",12.827614,77.786266
"Billapura,SARJAPURA, HOBLI,OPPOSITE OF GOVT. PRIMARY SCHOOL",12.837438,77.784976
"Garments,SARJAPURA,IN FRONT OF SILVER CREST CLOTHING PVT.LTD.",12.844433,77.783096
Sarjapura,12.861177,77.785523
"Sarjapura Police Station,POLICE STATION",12.860832,77.783442
Sompura Gate,12.861952,77.77204
Yamare,12.872255,77.766365
Chambenahalli,12.879267,77.761546
Dommasandra,12.879413,77.753775
"Dommasandra Circle,DOMMASANDRA,IN FRONT OF AVADHOOTH SHRI GURU GOVARDHAN SWAMI ASHRAM",12.88352,77.75221
"Green Wood School,HEGGONDANA HALLI, GUNJURU POST,OPPOSITE OF GREEN WOOD HIGH SCHOOL",12.900871,77.747739
"Heggondanhalli,GUNJURU,IN FRONT OF MILK PRODUCT CO-OPERATIVE SOCIETY",12.905705,77.746483
"Gunjoor,GUNJURU,IN FRONT OF ASWATHA  KATTE",12.921415,77.736328
"Varthuru Police Station,VARTURU,OPPOSITE OF POLICE STATION",12.93817,77.746728
"Varthuru,VARTURU,BESIDE ANJANEYA TEMPLE(RIGHT SIDE)",12.940285,77.747205
Kadugodi,12.995752,77.758485
Prajwal School,12.991423,77.756194
St John Hospital,12.929538,77.615998
Koramangala Water Tank,12.926901,77.622749
"John Fowler,KORAMANAGALA,OPPOSITE OF KSRP QUARTERS",12.924449,77.630706
"Central Silk Board,MADIWALA,OPPOSITE OF BANK OF INDIA & FLYOVER",12.916532,77.623538
"Harohalli,HUSKURU POST, SARJAPURA HOBLI,BESIDE GOVT. SCHOOL & RESIDENTIAL AREA",12.862373,77.720002
"Chokkasandra,HUSKURU POST, SARJAPURA HOBLI,BEHIND THIMMARAYA SWAMI TEMPLE",12.871544,77.721562
"Avalahalli Huskuru,SARJAPURA, HOBLI,OPPOSITE OF SHRI RENUKA YALLAMMA DEVI TEMPLE",12.869954,77.711859
"Huskur,SARJAPURA,IN FRONT OF SRI MADDORAMMA DEVI TEMPLE",12.861385,77.70525
"Laxmi Farm ,CHIKKA NAGAMANGALA,OPPOSITE OF B.M.T.C. DEPOTE-38",12.848943,77.692514
"Singhena agrahara cross,ELECTRONIC CITY POST,BESIDE FRUIT MARKET",12.842656,77.687412
"Huskur Gate,ELECTRONIC CITY POST,OPPOSITE OF THALI RESTAURANT",12.836172,77.679626
"karpoora,ANEKAL TALUK,IN FRONT OF SRI RAMA TEMPLE",12.727101,77.720175
"Karpura Gate,ANEKAL TALUK,BESIDE A.N.ELITE GARDERN",12.735326,77.708012
"Ahuddevanahalli gate ,ANEKAL TALUK,IN FRONT OF M.G.B.CLASSIC LAYOUT",12.746346,77.707599
Electronic City,12.847535,77.670712
"Konappana Agrahara,ELECTRONIC CITY POST,IN FRONT OF LAVAKUSHA BULDING",12.854802,77.665021
"Kempu Dommasandra,Near Anekal",12.683123,77.705231
"Chowdareddy Circle,ANEKAL,IN FRONT OF CORPORATION BANK",12.7114,77.699355
"Rajarajeshwarinagara Gate,RAJA RAJESHWARI NAGARA,OPPOSITE OF GOPALAN MALL ARCADE",12.935558,77.518248
"PETROL BUNK,RAJA RAJESHWARI NAGARA,BESIDE INDIAN OIL PETROL BUNK",12.932691,77.516156
"Jigani APC Circle,ANEKAL TALUK,OPPOSITE OF HOTEL R.V.INTERNATIONAL",12.778997,77.64345
Jigani,12.78417,77.64024
Jigani Tent,12.78758,77.63281
Koppa Gate Bannergatta Road,12.7965,77.6159
Sakalwara,12.82096,77.60905
Tuliph Resort,12.82379,77.59845
"Tavarekere,TAVAREKERE,BESIDE MARUTHI STORE",12.965941,77.399871
"Electronic City,ELECTRONIC CITY,OPPOSITE OF N.T.T.F. INSTITUTE",12.846852,77.670545
SIEMENS,12.844718,77.660269
"Wipro gate ,ELECTRONIC CITY,OPPOSITE OF AMERICAN POWER CONVERSION INDIA PRIVATE LIMITED",12.838874,77.658722
Neeladri Park,12.841477,77.647751
Dodda Toogur Cross,12.843423,77.644086
Bettadasanapura,12.841517,77.632081
"Jigani,JIGANI HOBLI, ANEKAL TALUK,IN FRONT OF MUNISWAMY REDDY BUILDING",12.779347,77.644155
"Jigani Bus Stand,JIGANI HOBLI, ANEKAL TALUK,IN FRONT OF HARSHA SAGAR HOTEL",12.77974,77.6433
"Electronic City,ELECTRONIC CITY,OPPOSITE OF STATE BANK OF INDIA",12.845502,77.665372
Hoskote,13.07883,77.78674
"Alappanahalli,ALAPPANAHALLI,BESIDE PITTY SHOP",13.102146,77.777768
"Thimmasandra,THIMMASANDRA,BESIDE PITTY SHOP",13.124328,77.773275
"Yanagunte,YENGUNTE,OPPOSITE OF DOOR NO 35",13.157794,77.790647
"Sulibele Hoskote,SULIBELE,OPPOSITE OF THIRUMALA MEDICALS",13.186891,77.803029
"Bendiganahalli Cross,BENDIGANAHALLI",13.206418,77.834601
"Thaniyur,THANIYURU,OPPOSITE OF GOVT. PRIMARY SCHOOL",13.226148,77.836347
"Byrasandra,BYRASANDRA,OPPOSITE OF ANJANEYA TEMPLE",13.237689,77.847324
"Jangama Kote,JANGAMA,OPPOSITE OF POLICE STATION",13.2618,77.846629
"Venkatapura Gate,J VENKATAPURA,OPPOSITE OF SOCIETY",13.279987,77.820262
"Kaggalipura,KAGGALIPURA,IN FRONT OF MAYUR JEWELLERS & BAKERY",12.800277,77.508582
"Vasudevapura,VASUDEVAPURA,BESIDE REDDY GARAGE",12.79789,77.521211
"Gulaka Malai,GULAKAMALE,OPPOSITE OF GRAMA PANCHAYAT OFFICE",12.797633,77.523307
"Nallakkanadoddi cross,GULAKAMALE,BESIDE CADABAM'S",12.798172,77.525951
"Central Reserve Police Force,GUTTEPALYA,OPPOSITE OF TRAINING SCHOOL",12.795595,77.539045
Byatarayana Doddi Cross,12.803751,77.543528
"Hakki Pikki Colony,BHOOTANAHALLI,OPPOSITE OF OVERHEAD TANK",12.802531,77.558971
Kyasaraguppe,12.816743,77.566966
"Bannerughatta,BANNERGHATTA,IN FRONT OF MAHADESHWARA BAKERY",12.813915,77.581006
Sarala Birla Academy,12.81152,77.5847
Jangal Palya,12.80245,77.59674
Mantapa Cross,12.79871,77.60151
Ragihalli Gate,12.80037,77.59895
Begihalli,12.79783,77.60415
Chikka Thirupathi,12.895075,77.867005
"Ganagaluru cross,GANGALURU,BESIDE ASHWATHA KATTE & FIELDS",12.893313,77.850324
"Baguru,BAGURU,OPPOSITE OF WATER TANK",12.896806,77.841844
Mugaluru,12.894795,77.820977
Dodda Thimmasandra,12.878859,77.812911
Mahal Chowdadenahalli,12.871901,77.808013
Thindlu Cross,12.860353,77.798849
"Devanahalli,DEVANAHALLI,IN FRONT OF HOTEL SHANTI SAGAR",13.245446,77.712597
Yeshwanthpura,13.017813,77.556794
"Yeshwanthpura Tollgate,YESHAWANTHAPURA,IN FRONT OF KENDRIYA VIDYALAYA",13.018513,77.561201
"Divanara palya,DIVANRA PALYA, MATHIKERE,IN FRONT OF DEEPTHI ENGINEERING",13.026421,77.561728
"Ramaiah College Mathikere,MATHIKERE,IN FRONT OF AMRUTHA KABAB CENTRE",13.028445,77.561681
"Mathikere,MATHIKERE,IN FRONT OF VINAYAKA CONDIMENTS",13.034505,77.557347
"Gokula,MATHIKERE,IN FRONT OF VENKATESHWARA SWAMY TEMPLE",13.041304,77.557144
"BEL Circle,JALAHALLI,BESIDE PARK",13.046047,77.55657
"State Bank BEL Circle,BHARAT ELECTRONICS LIMITED,IN FRONT OF HOTEL SHRI MAHALASHA DARSHAN",13.049805,77.55352
"BEL Market,JALAHALLI,BESIDE NEW STONE BAKERY",13.051569,77.552022
"HMT House,JALAHALLI,BEISDE HMT TRANSIT HOUSE",13.054704,77.54898
"Gangamma Circle,JALAHALLI EAST,BESIDE OPEN AREA",13.058371,77.545999
"Jalahalli East,JALAHALLI EAST,BESIDE AIR FORCE QUARTERS",13.069328,77.544588
"MS Palya,MOHAMMAD SAB PALYA,BESIDE NEW MADINA HOTEL",13.081763,77.548431
"Jalli Machine,CHOWDESHWARI NAGARA,BESIDE RESIDENTIAL AREA",13.08584,77.555792
Doddabasti,12.94258,77.47902
